image_id,x,y,orient,x1,x2,x3,x4,y1,y2,y3,y4,class,FLAG1,FLAG2,test_fold
52,188.571321,652.73396,-2.471471,178.0,205.0,199.0,173.0,638.0,658.0,669.0,647.0,1,1,0,5
52,63.636754,400.731656,-2.824138,47.0,85.0,78.0,46.0,390.0,399.0,414.0,400.0,1,1,0,5
52,61.700044,434.043073,3.029564,41.0,78.0,85.0,42.0,429.0,424.0,439.0,443.0,1,1,0,5
52,116.413335,914.911618,2.66625,129.0,138.0,104.0,95.0,900.0,913.0,930.0,918.0,1,1,0,5
53,605.829822,53.565861,-0.135849,569.0,640.0,641.0,573.0,50.0,39.0,59.0,67.0,2,1,0,4
53,454.692876,114.692359,-0.357817,480.0,487.0,432.0,420.0,94.0,114.0,137.0,114.0,2,1,0,4
53,196.080769,50.543122,3.018757,175.0,216.0,217.0,177.0,47.0,41.0,55.0,59.0,1,1,0,4
53,754.007208,600.194128,1.511166,744.0,762.0,766.0,744.0,584.0,583.0,618.0,616.0,1,1,0,4
53,927.646765,597.507249,1.496857,916.0,936.0,938.0,920.0,577.0,577.0,616.0,619.0,11,1,0,4
53,934.028103,654.267569,1.395402,938.0,944.0,931.0,923.0,631.0,673.0,675.0,638.0,1,1,0,4
53,170.124838,862.279678,-1.679458,163.0,174.0,179.0,164.0,849.0,848.0,873.0,879.0,1,1,0,4
54,104.413086,367.298213,1.441347,72.0,126.0,135.0,85.0,329.0,321.0,405.0,414.0,31,1,0,4
54,118.250758,476.433062,1.325818,78.0,140.0,158.0,97.0,446.0,433.0,511.0,516.0,31,1,0,4
54,133.916047,585.828998,1.265202,89.0,152.0,173.0,121.0,550.0,538.0,624.0,632.0,31,1,0,4
54,146.970455,692.875142,1.345287,108.0,167.0,183.0,131.0,659.0,642.0,727.0,744.0,31,1,0,4
55,519.615572,185.502408,-2.51485,507.0,538.0,530.0,503.0,171.0,191.0,201.0,179.0,1,1,0,0
55,502.747806,205.437041,-2.529866,489.0,523.0,516.0,483.0,187.0,211.0,223.0,200.0,11,1,0,0
55,83.305395,511.509382,0.0,63.0,101.0,104.0,66.0,505.0,503.0,520.0,518.0,1,1,0,0
55,747.306049,260.624435,1.496308,740.0,752.0,756.0,741.0,245.0,242.0,277.0,277.0,1,1,0,0
56,823.419219,870.329283,-0.117566,791.0,852.0,858.0,792.0,864.0,857.0,876.0,884.0,5,1,0,7
56,728.281392,788.104901,-0.203045,744.0,747.0,713.0,710.0,776.0,793.0,798.0,785.0,1,1,0,7
56,823.946299,151.373862,1.896157,823.0,839.0,825.0,809.0,129.0,132.0,175.0,169.0,1,1,0,7
56,620.230121,188.796497,1.543776,614.0,626.0,628.0,614.0,170.0,170.0,209.0,205.0,1,1,0,7
56,625.500915,228.85453,1.164049,613.0,624.0,636.0,629.0,215.0,210.0,245.0,245.0,1,1,0,7
56,463.664837,14.731143,1.18148,448.0,463.0,480.0,463.0,-2.0,-7.0,33.0,36.0,1,0,1,7
56,470.520444,554.290019,2.611744,484.0,492.0,458.0,448.0,538.0,550.0,568.0,561.0,1,1,0,7
57,690.427287,87.676477,1.24397,676.0,695.0,703.0,688.0,75.0,71.0,102.0,103.0,1,1,0,4
57,665.831067,196.024384,1.389147,648.0,670.0,685.0,660.0,161.0,158.0,233.0,233.0,5,1,0,4
57,631.583165,378.472296,-1.994991,619.0,630.0,647.0,630.0,366.0,360.0,393.0,395.0,1,1,0,4
57,594.221818,484.018102,2.802958,630.0,638.0,557.0,552.0,459.0,481.0,507.0,489.0,2,1,0,4
57,762.718496,544.829758,1.543406,754.0,771.0,774.0,753.0,526.0,527.0,563.0,563.0,1,1,0,4
57,89.551765,588.547879,0.32905,70.0,113.0,107.0,68.0,573.0,589.0,602.0,590.0,9,1,0,4
57,417.576143,436.162949,-1.95354,403.0,417.0,435.0,416.0,419.0,415.0,453.0,458.0,11,1,0,4
57,444.469776,432.778982,-1.888255,431.0,446.0,461.0,439.0,417.0,414.0,448.0,453.0,11,1,0,4
57,605.07475,622.223216,1.335251,593.0,608.0,617.0,602.0,605.0,602.0,640.0,642.0,1,1,0,4
57,862.640053,472.306607,-0.03702,843.0,883.0,883.0,842.0,466.0,463.0,480.0,480.0,10,1,1,4
57,714.497307,841.792683,-1.570796,711.0,718.0,720.0,709.0,824.0,822.0,861.0,860.0,23,1,0,4
58,271.47028,165.301785,1.590928,260.0,284.0,284.0,257.0,128.0,128.0,202.0,203.0,2,1,0,2
58,300.480484,161.337658,1.590149,291.0,311.0,313.0,286.0,123.0,122.0,201.0,199.0,2,1,0,2
58,553.769592,298.021754,-3.096678,531.0,577.0,575.0,532.0,288.0,290.0,308.0,306.0,1,1,0,2
58,622.601255,433.342642,2.008588,625.0,642.0,620.0,603.0,406.0,414.0,461.0,453.0,11,1,0,2
58,563.58309,604.739905,1.549966,554.0,572.0,575.0,553.0,581.0,581.0,630.0,628.0,11,1,0,2
58,558.357649,764.746494,1.627553,551.0,568.0,568.0,546.0,742.0,743.0,786.0,787.0,11,1,0,2
58,687.371971,638.975549,3.119857,663.0,712.0,709.0,666.0,632.0,631.0,646.0,647.0,11,1,0,2
58,694.759662,755.556926,2.944197,668.0,718.0,719.0,674.0,754.0,743.0,759.0,767.0,11,1,1,2
58,691.753281,805.375687,0.02666,673.0,711.0,710.0,673.0,799.0,800.0,812.0,811.0,1,1,1,2
58,123.049648,871.700915,1.602036,113.0,135.0,133.0,112.0,847.0,848.0,896.0,895.0,9,1,0,2
58,151.084788,871.700915,-1.611178,142.0,158.0,161.0,143.0,847.0,847.0,897.0,896.0,11,1,0,2
58,34.588182,360.115741,0.048349,5.0,66.0,65.0,2.0,345.0,350.0,373.0,372.0,10,1,0,2
59,615.148487,887.996511,-1.547216,604.0,629.0,628.0,600.0,835.0,835.0,943.0,939.0,5,1,0,6
59,679.054614,874.704037,0.930808,664.0,715.0,694.0,643.0,833.0,903.0,915.0,848.0,5,1,0,6
59,740.148872,851.953455,1.002836,732.0,766.0,748.0,715.0,821.0,873.0,884.0,831.0,5,1,0,6
59,797.153138,822.812261,0.805395,790.0,815.0,804.0,780.0,806.0,828.0,843.0,814.0,1,1,0,6
59,834.985566,829.714123,1.015303,833.0,851.0,837.0,819.0,811.0,840.0,848.0,819.0,1,1,0,6
59,860.292392,869.591547,0.885731,850.0,884.0,870.0,837.0,843.0,883.0,897.0,855.0,11,1,0,6
59,927.521639,858.088444,0.853918,912.0,959.0,944.0,896.0,824.0,880.0,891.0,838.0,5,1,0,6
59,955.129086,845.818467,0.794744,936.0,990.0,973.0,921.0,812.0,868.0,878.0,826.0,5,1,0,6
59,980.691537,831.24787,0.908664,963.0,1010.0,1001.0,949.0,794.0,857.0,869.0,805.0,5,1,0,6
59,666.273389,926.851437,-3.046641,641.0,695.0,690.0,639.0,916.0,922.0,937.0,933.0,11,1,0,6
60,168.861409,297.549677,-0.120954,119.0,211.0,217.0,128.0,274.0,263.0,321.0,332.0,31,1,0,1
61,221.029559,321.801433,1.457194,189.0,244.0,255.0,195.0,290.0,279.0,356.0,362.0,31,1,0,9
61,235.158194,430.223347,1.522186,204.0,262.0,266.0,209.0,387.0,381.0,475.0,478.0,31,1,0,9
61,244.065377,540.795271,1.559032,212.0,275.0,275.0,214.0,501.0,495.0,583.0,583.0,31,1,0,9
61,279.079819,755.48909,1.442473,233.0,313.0,323.0,247.0,714.0,704.0,797.0,807.0,31,1,0,9
62,82.025696,698.875266,0.039453,63.0,100.0,102.0,63.0,692.0,692.0,707.0,704.0,1,1,0,5
62,182.214259,526.66598,1.63564,178.0,189.0,188.0,174.0,506.0,509.0,545.0,547.0,1,1,0,5
62,160.197253,416.859698,-0.012658,139.0,179.0,181.0,142.0,411.0,408.0,425.0,423.0,1,1,0,5
62,48.554487,307.864587,-1.516057,40.0,59.0,58.0,37.0,290.0,289.0,325.0,327.0,1,1,0,5
62,675.35615,480.226359,1.612877,665.0,688.0,684.0,665.0,455.0,458.0,504.0,504.0,11,1,0,5
63,93.748921,590.257691,1.217806,95.0,110.0,95.0,75.0,565.0,611.0,617.0,568.0,11,1,0,3
63,158.278146,623.225893,0.767856,142.0,187.0,173.0,131.0,596.0,638.0,650.0,608.0,5,1,0,3
63,243.513009,446.524372,0.290599,216.0,271.0,269.0,217.0,428.0,445.0,464.0,449.0,5,1,0,3
63,109.227894,560.103848,0.868539,105.0,128.0,113.0,92.0,541.0,570.0,576.0,553.0,1,1,0,3
63,27.449059,110.259989,1.480136,17.0,34.0,39.0,19.0,92.0,90.0,130.0,129.0,1,1,1,3
63,487.535429,349.998857,-1.570796,478.0,497.0,496.0,479.0,331.0,330.0,370.0,369.0,1,1,0,3
63,956.352314,689.158061,-1.610775,947.0,964.0,965.0,949.0,670.0,670.0,708.0,707.0,1,1,0,3
63,1017.464103,729.765237,3.128436,998.0,1037.0,1036.0,999.0,724.0,723.0,736.0,736.0,1,0,1,3
63,485.284706,580.90149,-1.615212,476.0,493.0,496.0,477.0,558.0,559.0,603.0,604.0,11,1,0,3
63,477.624978,978.666158,-1.584494,471.0,484.0,486.0,470.0,961.0,960.0,998.0,996.0,1,1,0,3
64,677.99065,28.23173,-1.6517,668.0,685.0,688.0,671.0,11.0,9.0,46.0,48.0,1,1,0,6
64,655.45862,26.993706,-1.819759,660.0,666.0,653.0,644.0,10.0,39.0,45.0,15.0,1,1,0,6
64,765.147515,409.295407,-1.742987,755.0,770.0,778.0,759.0,392.0,392.0,425.0,428.0,1,1,0,6
64,917.782362,500.760588,1.492306,908.0,924.0,929.0,910.0,480.0,477.0,523.0,523.0,9,1,0,6
65,27.417821,216.862405,1.430547,15.0,34.0,40.0,21.0,197.0,194.0,238.0,238.0,1,1,0,9
65,314.793008,651.957662,-1.718364,305.0,319.0,326.0,309.0,634.0,633.0,671.0,670.0,1,1,0,9
65,344.975991,870.748057,-1.696709,336.0,349.0,356.0,339.0,852.0,850.0,890.0,891.0,1,1,0,9
66,131.672895,952.599019,1.513168,119.0,141.0,144.0,122.0,927.0,926.0,978.0,979.0,5,1,0,2
66,126.561451,1010.869482,3.059425,104.0,148.0,148.0,107.0,1004.0,1000.0,1018.0,1021.0,1,1,0,2
67,128.77641,50.217068,3.016043,101.0,153.0,156.0,105.0,44.0,37.0,57.0,63.0,11,1,0,4
69,511.344103,626.155474,1.527345,495.0,525.0,528.0,497.0,598.0,597.0,654.0,656.0,10,1,0,6
70,591.351074,317.897392,-0.057314,560.0,620.0,624.0,562.0,310.0,305.0,328.0,330.0,2,1,0,1
70,487.847505,744.306332,1.517085,478.0,495.0,498.0,480.0,722.0,720.0,768.0,767.0,11,1,0,1
71,586.850062,220.69415,-1.570796,580.0,594.0,594.0,580.0,200.0,200.0,243.0,240.0,1,1,0,
72,160.361948,751.970546,0.304803,141.0,186.0,179.0,135.0,737.0,751.0,767.0,753.0,11,1,0,7
72,92.000979,876.581916,0.215015,49.0,139.0,132.0,48.0,857.0,875.0,897.0,877.0,10,1,0,7
72,839.831581,355.632704,1.471128,830.0,845.0,850.0,834.0,333.0,333.0,378.0,378.0,11,1,0,7
73,207.70103,357.462667,0.024995,187.0,228.0,227.0,188.0,342.0,342.0,374.0,372.0,4,1,0,3
73,599.319802,132.192297,-1.534667,592.0,608.0,607.0,590.0,111.0,112.0,153.0,153.0,1,1,0,3
73,630.584189,244.423431,-1.590211,622.0,638.0,640.0,622.0,219.0,218.0,270.0,270.0,11,1,0,3
73,629.026829,391.404243,-1.640451,620.0,635.0,637.0,624.0,370.0,370.0,414.0,412.0,1,1,0,3
73,626.755485,458.074881,-1.526707,618.0,639.0,638.0,613.0,424.0,424.0,492.0,492.0,5,1,0,3
73,593.56412,561.687217,-1.570796,584.0,603.0,602.0,585.0,537.0,537.0,587.0,586.0,11,1,0,3
73,623.626031,610.454317,-1.580993,617.0,630.0,632.0,616.0,585.0,585.0,637.0,635.0,11,1,0,3
73,622.557163,675.254435,1.562732,611.0,634.0,633.0,613.0,644.0,644.0,707.0,705.0,5,1,0,3
74,541.334919,529.43028,-1.570796,534.0,548.0,549.0,533.0,510.0,511.0,549.0,548.0,1,1,0,3
75,769.073658,834.702395,-1.509019,762.0,785.0,776.0,753.0,762.0,762.0,911.0,904.0,2,1,0,6
75,960.819006,547.903799,-1.292497,958.0,977.0,966.0,943.0,523.0,527.0,576.0,565.0,4,1,0,6
76,997.959736,500.789869,3.127308,980.0,1015.0,1016.0,981.0,494.0,492.0,509.0,508.0,1,1,0,1
76,995.794503,522.875253,3.09995,980.0,1014.0,1014.0,976.0,515.0,514.0,530.0,532.0,1,1,0,1
77,882.238826,579.741845,-3.114202,864.0,900.0,901.0,864.0,571.0,572.0,589.0,588.0,1,1,0,7
78,923.650071,376.872402,0.463648,908.0,947.0,939.0,900.0,358.0,380.0,394.0,377.0,11,1,0,6
78,928.402162,421.401254,-0.6779,940.0,955.0,916.0,902.0,399.0,413.0,444.0,430.0,11,1,0,6
78,972.403004,787.451059,0.010638,951.0,995.0,997.0,947.0,778.0,779.0,796.0,796.0,11,1,0,6
79,183.01013,85.067866,-1.83476,171.0,185.0,196.0,180.0,69.0,64.0,102.0,105.0,11,1,0,4
79,426.2442,864.4024,1.570789,418.0,433.0,433.0,420.0,846.0,842.0,886.0,884.0,1,1,0,4
80,119.249757,355.952523,1.850747,117.0,133.0,122.0,105.0,335.0,337.0,379.0,373.0,1,1,0,8
80,181.518669,443.594791,-1.236598,182.0,194.0,182.0,169.0,423.0,428.0,464.0,459.0,1,1,0,8
81,54.159132,153.478046,-0.06548,37.0,69.0,70.0,41.0,150.0,148.0,157.0,159.0,11,1,1,4
81,40.371716,320.231251,0.736893,32.0,59.0,49.0,22.0,302.0,327.0,338.0,314.0,1,1,1,4
81,830.730913,58.071777,1.836128,830.0,844.0,834.0,815.0,33.0,37.0,84.0,78.0,11,1,0,4
81,857.00153,59.748625,1.900743,855.0,867.0,859.0,847.0,40.0,42.0,81.0,76.0,1,1,0,4
81,922.584913,88.255038,-1.240849,920.0,938.0,926.0,907.0,69.0,71.0,108.0,105.0,1,1,0,4
81,660.882623,218.259048,-0.640957,671.0,682.0,650.0,640.0,201.0,212.0,236.0,224.0,1,1,0,4
81,348.704558,548.754727,-2.56466,337.0,369.0,360.0,329.0,532.0,554.0,564.0,545.0,1,1,0,4
81,272.501138,690.54153,-3.053906,251.0,296.0,294.0,248.0,681.0,683.0,702.0,696.0,11,1,0,4
81,86.915276,963.325697,-2.182523,69.0,81.0,105.0,92.0,950.0,943.0,976.0,984.0,1,1,0,4
81,160.534781,1022.747155,-1.047518,163.0,173.0,159.0,147.0,1007.0,1012.0,1038.0,1033.0,1,0,1,4
82,647.557348,125.683803,0.591776,638.0,668.0,658.0,627.0,108.0,129.0,143.0,123.0,1,1,0,5
82,369.157205,541.218799,-0.143739,347.0,386.0,390.0,353.0,537.0,533.0,544.0,551.0,1,1,1,5
82,249.931851,547.06938,-0.046478,227.0,270.0,273.0,230.0,538.0,538.0,554.0,558.0,1,1,0,5
83,27.143249,386.92763,-2.398593,11.0,56.0,41.0,0.0,361.0,400.0,413.0,373.0,23,1,0,9
84,64.74975,48.361259,0.500821,46.0,36.0,85.0,92.0,27.0,44.0,68.0,55.0,23,1,0,9
85,74.401431,586.359755,2.385312,82.0,93.0,69.0,53.0,567.0,581.0,605.0,593.0,1,1,0,6
85,351.875625,653.669017,-0.775497,358.0,371.0,344.0,334.0,632.0,650.0,671.0,661.0,1,1,0,6
85,384.824215,621.661815,-0.74768,365.0,377.0,405.0,392.0,630.0,639.0,615.0,603.0,1,1,0,6
85,379.364302,83.577515,-1.926754,381.0,395.0,378.0,363.0,63.0,101.0,105.0,65.0,9,1,1,6
85,452.086546,220.549509,0.871797,443.0,471.0,462.0,432.0,198.0,233.0,243.0,209.0,11,1,1,6
85,457.499529,39.096919,-2.208757,455.0,475.0,461.0,438.0,21.0,50.0,57.0,28.0,1,1,0,6
85,892.940988,540.701491,-1.175107,892.0,910.0,895.0,874.0,516.0,526.0,563.0,558.0,1,1,0,6
85,760.675936,388.902631,-1.361411,758.0,772.0,763.0,750.0,369.0,369.0,411.0,407.0,1,1,0,6
85,514.820129,734.317064,-0.701484,520.0,538.0,507.0,493.0,715.0,729.0,751.0,742.0,1,1,0,6
85,755.344833,848.69574,0.817134,745.0,777.0,764.0,735.0,825.0,859.0,871.0,840.0,11,1,0,6
85,472.693004,960.720944,-1.203622,472.0,486.0,474.0,459.0,943.0,946.0,981.0,973.0,1,1,0,6
85,415.503666,987.079816,-2.665126,404.0,435.0,427.0,396.0,973.0,991.0,999.0,985.0,1,1,0,6
86,214.588609,610.979265,0.806228,198.0,247.0,229.0,184.0,577.0,628.0,643.0,596.0,5,1,0,0
86,158.200923,489.157738,-1.994991,157.0,170.0,160.0,145.0,470.0,503.0,506.0,477.0,1,1,0,0
86,362.844216,400.65728,-2.174875,356.0,382.0,368.0,345.0,378.0,414.0,423.0,388.0,23,1,1,0
87,740.293899,264.919787,-2.889497,724.0,758.0,755.0,723.0,253.0,262.0,276.0,268.0,1,1,0,0
87,890.4791,836.7269,-1.5708,880.0,896.0,902.0,883.0,812.0,810.0,862.0,862.0,11,1,0,0
87,810.250815,463.273238,2.319847,818.0,829.0,803.0,791.0,445.0,453.0,483.0,472.0,1,1,0,0
87,979.923794,173.045773,-1.582561,970.0,989.0,987.0,973.0,153.0,151.0,195.0,194.0,11,1,0,0
88,250.681289,75.788998,0.527391,233.0,277.0,270.0,223.0,58.0,83.0,95.0,67.0,11,1,0,0
88,267.530668,143.186515,0.463648,254.0,285.0,281.0,250.0,131.0,146.0,156.0,140.0,1,1,1,0
88,578.451923,44.649639,0.652847,565.0,603.0,588.0,558.0,25.0,53.0,62.0,38.0,1,1,0,0
88,561.815827,72.803032,0.681606,554.0,581.0,569.0,543.0,56.0,77.0,90.0,68.0,1,1,0,0
88,486.953395,140.840399,0.776053,477.0,506.0,495.0,470.0,121.0,150.0,158.0,134.0,1,1,0,0
88,408.465148,176.03214,-1.070356,410.0,424.0,407.0,392.0,154.0,166.0,198.0,186.0,1,1,0,0
88,587.836387,230.845944,1.756145,585.0,598.0,593.0,575.0,211.0,211.0,253.0,249.0,1,1,0,0
88,266.098457,492.824266,0.872137,256.0,290.0,274.0,245.0,469.0,508.0,515.0,479.0,11,1,0,0
89,459.275359,165.573538,-1.648562,448.0,468.0,471.0,451.0,147.0,146.0,185.0,185.0,1,1,0,0
89,460.584477,233.647678,-1.648562,448.0,471.0,475.0,449.0,188.0,188.0,279.0,280.0,5,1,0,0
89,463.887129,309.964677,-1.648562,452.0,474.0,476.0,455.0,287.0,289.0,331.0,332.0,10,1,0,0
89,480.387889,853.006354,-1.624181,469.0,490.0,492.0,470.0,829.0,829.0,877.0,877.0,11,1,0,0
89,482.569753,921.080493,-1.624181,468.0,494.0,495.0,474.0,888.0,889.0,958.0,950.0,5,1,0,0
90,673.672292,105.170609,1.220941,660.0,674.0,689.0,672.0,89.0,84.0,122.0,125.0,1,1,0,3
90,697.942458,161.841448,-2.142715,678.0,690.0,721.0,703.0,144.0,136.0,180.0,187.0,23,1,1,3
90,860.679153,5.111332,0.503399,839.0,874.0,882.0,848.0,2.0,23.0,6.0,-11.0,1,0,0,3
90,420.482944,219.769658,1.349147,410.0,423.0,432.0,417.0,204.0,200.0,237.0,238.0,1,1,0,3
90,15.547503,548.48707,-0.271938,39.0,44.0,-7.0,-14.0,532.0,550.0,563.0,548.0,11,0,0,3
90,571.340631,890.528681,0.463648,556.0,590.0,586.0,552.0,876.0,893.0,905.0,888.0,1,1,0,3
91,984.785182,166.632967,-1.556713,973.0,997.0,995.0,973.0,130.0,132.0,203.0,201.0,5,1,0,2
91,916.75517,324.940644,-2.373141,904.0,938.0,926.0,900.0,306.0,334.0,345.0,315.0,1,1,0,2
91,898.36868,368.884354,0.712001,884.0,923.0,910.0,876.0,346.0,378.0,391.0,360.0,11,1,0,2
91,921.3325,949.7632,0.712001,909.0,950.0,933.0,893.0,916.0,971.0,982.0,929.0,5,1,0,2
91,972.764,1017.0,-2.373141,968.0,991.0,977.0,955.0,997.0,1031.0,1035.0,1005.0,1,0,1,2
92,631.156599,143.777334,0.877727,625.0,650.0,637.0,613.0,123.0,154.0,163.0,135.0,9,1,0,4
92,20.093802,536.44129,-3.08901,1.0,1.0,39.0,39.0,529.0,542.0,545.0,530.0,1,1,0,4
93,35.791028,933.751641,-0.930211,31.0,102.0,42.0,-32.0,867.0,918.0,1001.0,949.0,31,0,0,0
94,15.876711,716.683519,2.541543,20.0,31.0,11.0,2.0,702.0,718.0,730.0,716.0,4,1,0,6
95,491.337807,617.524289,-2.941412,476.0,511.0,506.0,472.0,606.0,613.0,629.0,622.0,1,1,0,0
95,977.578327,626.0272,-2.886411,963.0,997.0,992.0,957.0,613.0,625.0,636.0,630.0,1,1,0,0
96,473.314152,352.995048,-3.099513,450.0,497.0,497.0,449.0,344.0,345.0,363.0,360.0,9,1,0,9
96,536.885171,360.811156,0.14816,506.0,574.0,567.0,501.0,345.0,352.0,380.0,367.0,5,1,0,9
97,723.28151,897.745991,-0.616566,741.0,757.0,706.0,689.0,871.0,888.0,925.0,907.0,23,1,0,1
97,725.311378,943.305261,-0.747442,739.0,753.0,713.0,697.0,917.0,931.0,971.0,953.0,23,1,0,1
98,499.152634,524.154583,-1.9245,479.0,495.0,521.0,501.0,494.0,489.0,555.0,558.0,23,1,0,8
99,483.06323,198.657329,-0.392011,424.0,516.0,540.0,453.0,189.0,151.0,209.0,245.0,31,1,0,
100,608.172261,334.668323,-0.944269,617.0,637.0,598.0,580.0,302.0,315.0,368.0,354.0,23,1,0,6
100,946.90411,73.837579,2.461072,960.0,976.0,932.0,920.0,46.0,67.0,101.0,80.0,23,1,0,6
100,1004.154736,144.572856,2.415584,971.0,988.0,1039.0,1018.0,158.0,175.0,132.0,114.0,23,1,0,6
100,813.950177,33.147051,-0.678463,831.0,846.0,798.0,781.0,6.0,21.0,61.0,45.0,23,1,0,6
100,795.970641,12.328642,-0.630194,769.0,780.0,822.0,812.0,21.0,35.0,2.0,-8.0,23,1,0,6
101,550.788026,221.642893,-2.822488,496.0,613.0,602.0,492.0,189.0,227.0,254.0,217.0,23,1,0,8
101,578.652139,870.362379,-2.880267,559.0,601.0,599.0,555.0,858.0,868.0,884.0,871.0,1,1,0,8
102,94.023493,969.401819,1.145347,120.0,97.0,70.0,89.0,997.0,1006.0,940.0,935.0,2,1,0,4
102,112.98753,159.953224,-1.664638,104.0,118.0,124.0,106.0,139.0,138.0,181.0,181.0,11,1,0,4
102,431.935471,300.254828,1.42413,420.0,437.0,443.0,427.0,280.0,277.0,321.0,324.0,11,1,0,4
102,554.573358,305.231438,1.373401,542.0,561.0,564.0,551.0,290.0,290.0,319.0,321.0,1,1,0,4
102,989.841467,732.651793,-1.74021,978.0,995.0,1002.0,984.0,714.0,713.0,752.0,751.0,1,1,1,4
102,994.995813,786.861294,-1.703933,981.0,1001.0,1010.0,987.0,759.0,759.0,815.0,815.0,5,1,1,4
103,433.732278,40.36191,1.581323,426.0,442.0,443.0,424.0,16.0,17.0,65.0,63.0,11,1,0,4
104,889.000151,955.572727,-1.040581,888.0,907.0,890.0,871.0,936.0,946.0,975.0,965.0,23,1,0,9
104,445.161291,50.253841,0.843027,437.0,465.0,450.0,429.0,32.0,58.0,70.0,41.0,1,1,0,9
104,260.222622,41.516581,0.826192,253.0,277.0,267.0,244.0,24.0,51.0,57.0,33.0,1,1,0,9
105,355.632598,340.341168,1.49051,344.0,364.0,367.0,348.0,319.0,318.0,361.0,363.0,11,1,0,4
106,840.316403,399.452506,1.484058,829.0,847.0,852.0,832.0,376.0,377.0,422.0,423.0,11,1,0,4
106,757.025536,93.873472,1.625091,750.0,767.0,767.0,745.0,70.0,72.0,117.0,117.0,1,1,0,4
106,615.44221,209.068508,-3.020969,593.0,642.0,638.0,588.0,198.0,203.0,221.0,214.0,11,1,0,4
107,49.140289,140.410572,-1.538199,38.0,62.0,61.0,36.0,117.0,118.0,164.0,163.0,10,1,0,4
107,110.025686,165.751142,-1.556305,99.0,121.0,123.0,96.0,148.0,149.0,183.0,183.0,4,1,0,4
107,179.41463,169.492702,-1.544136,170.0,190.0,189.0,169.0,151.0,151.0,190.0,187.0,1,1,0,4
107,17.337023,165.581071,-1.60109,10.0,24.0,28.0,8.0,149.0,149.0,183.0,181.0,1,1,0,4
107,321.746013,249.055513,0.0,295.0,345.0,348.0,299.0,238.0,237.0,261.0,260.0,5,1,0,4
107,180.740842,481.230704,-1.510718,173.0,192.0,189.0,168.0,448.0,448.0,516.0,513.0,5,1,0,4
107,312.646047,712.147967,-1.570796,297.0,328.0,329.0,296.0,694.0,694.0,730.0,731.0,4,1,0,4
107,114.08899,683.683953,-0.159352,99.0,125.0,131.0,101.0,676.0,672.0,691.0,696.0,4,1,0,4
108,170.038145,42.39423,2.896614,146.0,156.0,193.0,185.0,39.0,55.0,47.0,28.0,23,1,0,0
108,141.817335,73.635327,-1.223029,143.0,155.0,142.0,127.0,51.0,56.0,96.0,91.0,5,1,0,0
108,54.676405,90.35355,1.989021,39.0,54.0,69.0,56.0,105.0,112.0,75.0,70.0,1,1,0,0
108,18.05542,243.066831,-1.583783,13.0,23.0,27.0,10.0,224.0,224.0,263.0,262.0,1,1,0,0
108,184.926298,1003.357988,-0.022219,162.0,206.0,209.0,163.0,994.0,992.0,1014.0,1014.0,23,1,0,0
109,814.918532,251.492746,1.481747,808.0,827.0,821.0,804.0,280.0,279.0,224.0,223.0,2,1,0,4
110,675.396945,517.128492,-0.013333,659.0,694.0,694.0,654.0,510.0,511.0,523.0,525.0,1,1,0,0
110,736.312629,942.709539,0.208056,716.0,760.0,758.0,712.0,932.0,940.0,955.0,944.0,11,1,0,0
111,291.352204,109.634849,-1.570796,280.0,303.0,305.0,278.0,83.0,82.0,137.0,136.0,23,1,0,8
111,456.449495,122.909894,-3.109346,433.0,479.0,480.0,433.0,114.0,115.0,132.0,130.0,1,1,0,8
111,580.7617,-0.058949,1.558139,573.0,588.0,590.0,572.0,-22.0,-18.0,20.0,19.0,1,0,1,8
111,997.251222,14.46611,0.016392,967.0,1029.0,1027.0,967.0,2.0,4.0,26.0,26.0,5,0,1,8
111,1008.150733,406.858405,-1.622833,998.0,1016.0,1017.0,1002.0,383.0,383.0,431.0,431.0,11,1,0,8
111,984.255651,430.194538,-1.609537,992.0,996.0,975.0,974.0,397.0,463.0,462.0,399.0,2,1,0,8
111,950.439219,433.687971,-1.485731,943.0,963.0,957.0,938.0,401.0,402.0,468.0,464.0,2,1,0,8
111,679.441069,339.947358,-1.541678,668.0,692.0,690.0,667.0,314.0,315.0,368.0,364.0,5,1,0,8
112,218.381129,49.481609,0.117109,201.0,235.0,236.0,202.0,43.0,44.0,59.0,52.0,1,1,0,3
112,187.767624,189.476342,0.845566,178.0,215.0,200.0,159.0,158.0,204.0,219.0,177.0,5,1,0,3
112,189.3744,453.08707,-1.570796,181.0,198.0,200.0,179.0,419.0,419.0,487.0,487.0,5,1,0,3
112,120.038947,481.218399,1.58032,110.0,131.0,132.0,108.0,455.0,455.0,507.0,508.0,23,1,0,3
112,184.24457,566.936215,0.019799,159.0,208.0,211.0,159.0,557.0,559.0,576.0,576.0,5,1,0,3
112,364.889666,584.410939,-1.550997,355.0,376.0,375.0,354.0,559.0,559.0,611.0,608.0,5,1,0,3
112,418.835627,581.26685,1.465919,404.0,428.0,430.0,412.0,557.0,558.0,605.0,605.0,11,1,0,3
112,328.484416,571.669102,0.015383,312.0,344.0,345.0,312.0,563.0,564.0,580.0,580.0,5,1,0,3
113,395.668567,121.378913,-1.670465,382.0,404.0,408.0,388.0,97.0,96.0,147.0,146.0,2,1,0,
